Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
56	352	0	0.355236048	293.196599	293.198238	293.196357	293.200828	0.00258996346	0	0	0	0.312723	0	0	3
57	358	0	0.361579549	293.196603	293.198209	293.196357	293.200828	0.00261864759	0	0	0	0.313912	0	0	3
58	364	0	0.36792305	293.196607	293.198182	293.196357	293.200828	0.00264627411	0	0	0	0.312759	0	0	3
59	369	0	0.374266551	293.196609	293.198155	293.196357	293.200828	0.0026729235	0	0	0	0.313809	0	0	3
60	375	0	0.380610052	293.196613	293.198129	293.196357	293.200828	0.00269862534	0	0	0	0.314355	0	0	3
61	381	0	0.386953553	293.196615	293.198104	293.196357	293.200828	0.00272344515	0	0	0	0.3136	0	0	3
62	387	0	0.393297053	293.196617	293.19808	293.196357	293.200828	0.00274743037	0	0	0	0.314652	0	0	3
63	393	0	0.399640554	293.196618	293.198057	293.196357	293.200828	0.00277063574	0	0	0	0.314147	0	0	3
64	399	0	0.405984055	293.19662	293.198035	293.196357	293.200828	0.00279309705	0	0	0	0.314375	0	0	3
65	404	0	0.412327556	293.196621	293.198013	293.196357	293.200828	0.00281484756	0	0	0	0.314465	0	0	3
66	410	0	0.418671057	293.196623	293.197992	293.196357	293.200828	0.00283591437	0	0	0	0.314598	0	0	3
67	416	0	0.425014558	293.196624	293.197971	293.196357	293.200828	0.00285633349	0	0	0	0.31452	0	0	3
68	422	0	0.431358059	293.196624	293.197952	293.196357	293.200828	0.00287615309	0	0	0	0.313905	0	0	3
69	428	0	0.437701559	293.196625	293.197932	293.196357	293.200828	0.00289537432	0	0	0	0.314085	0	0	3
70	434	0	0.44404506	293.196626	293.197914	293.196357	293.200828	0.00291404403	0	0	0	0.315505	0	0	3
71	440	0	0.450388561	293.196628	293.197896	293.196357	293.200828	0.00293215629	0	0	0	0.314147	0	0	3
72	446	0	0.456732062	293.196628	293.197878	293.196357	293.200828	0.00294976369	0	0	0	0.314578	0	0	3
73	452	0	0.463075563	293.196628	293.197861	293.196357	293.200828	0.00296689347	0	0	0	0.314337	0	0	3
74	457	0	0.469419064	293.196627	293.197844	293.196357	293.200828	0.0029835678	0	0	0	0.314536	0	0	3
75	463	0	0.475762565	293.196626	293.197828	293.196357	293.200828	0.00299981024	0	0	0	0.314182	0	0	3
76	469	0	0.482106065	293.196626	293.197812	293.196357	293.200828	0.00301563244	0	0	0	0.314091	0	0	3
77	474	0	0.488449566	293.196624	293.197797	293.196357	293.200828	0.00303106174	0	0	0	0.314487	0	0	3
78	480	0	0.494793067	293.196624	293.197782	293.196357	293.200828	0.00304610244	0	0	0	0.315373	0	0	3
79	486	0	0.501136568	293.196623	293.197767	293.196357	293.200828	0.00306077158	0	0	0	0.31417	0	0	3
80	492	0	0.507480069	293.196622	293.197714	293.196357	293.200581	0.00299048436	0	0	0	0.314397	0	0	3
81	498	0	0.51382357	293.196621	293.197664	293.196357	293.200537	0.00298474651	0	0	0	0.314846	0	0	3
82	504	0	0.520167071	293.196621	293.197614	293.196357	293.200498	0.00299673093	0	0	0	0.316136	0	0	3
83	510	0	0.526510572	293.196621	293.197565	293.196357	293.20046	0.00301570561	0	0	0	0.315851	0	0	3
84	516	0	0.532854072	293.196621	293.197516	293.196357	293.20039	0.00303248916	0	0	0	0.31612	0	0	3
85	522	0	0.539197573	293.196621	293.197469	293.196357	293.200307	0.00304567314	0	0	0	0.316228	0	0	3
86	528	0	0.545541074	293.196621	293.197422	293.196357	293.200223	0.00305585028	0	0	0	0.315861	0	0	3
