Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
58	364	0	0.36792305	101649.736	101723.344	101624.526	105842.129	4118.78571	0	0	0	571.751	0	0	3
59	369	0	0.374266551	101649.181	101722.087	101624.526	105842.129	4120.0427	0	0	0	570.74	0	0	3
60	375	0	0.380610052	101648.585	101720.862	101624.526	105842.129	4121.26773	0	0	0	570.344	0	0	3
61	381	0	0.386953553	101649.98	101719.7	101624.526	105842.129	4122.42972	0	0	0	572.07	0	0	3
62	387	0	0.393297053	101648.173	101718.546	101624.526	105842.129	4123.58337	0	0	0	569.991	0	0	3
63	393	0	0.399640554	101650.938	101717.473	101624.526	105842.129	4124.65651	0	0	0	573.448	0	0	3
64	399	0	0.405984055	101648.638	101716.397	101624.526	105842.129	4125.73205	0	0	0	571.315	0	0	3
65	404	0	0.412327556	101648.578	101715.354	101624.526	105842.129	4126.77542	0	0	0	571.375	0	0	3
66	410	0	0.418671057	101648.483	101714.341	101624.526	105842.129	4127.78861	0	0	0	571.632	0	0	3
67	416	0	0.425014558	101648.396	101713.356	101624.526	105842.129	4128.77286	0	0	0	571.747	0	0	3
68	422	0	0.431358059	101650.387	101712.43	101624.526	105842.129	4129.69888	0	0	0	573.704	0	0	3
69	428	0	0.437701559	101648.703	101711.507	101624.526	105842.129	4130.62246	0	0	0	571.961	0	0	3
70	434	0	0.44404506	101648.348	101710.605	101624.526	105842.129	4131.52473	0	0	0	571.544	0	0	3
71	440	0	0.450388561	101648.856	101709.735	101624.526	105842.129	4132.39443	0	0	0	571.916	0	0	3
72	446	0	0.456732062	101647.683	101708.873	101624.526	105842.129	4133.25626	0	0	0	571.561	0	0	3
73	452	0	0.463075563	101648.577	101708.047	101624.526	105842.129	4134.08222	0	0	0	572.27	0	0	3
74	457	0	0.469419064	101650.148	101707.265	101624.526	105842.129	4134.86464	0	0	0	574.651	0	0	3
75	463	0	0.475762565	101648.192	101706.477	101624.526	105842.129	4135.65227	0	0	0	572.698	0	0	3
76	469	0	0.482106065	101649.435	101705.726	101624.526	105842.129	4136.40282	0	0	0	573.558	0	0	3
77	474	0	0.488449566	101648.055	101704.977	101624.526	105842.129	4137.1518	0	0	0	572.327	0	0	3
78	480	0	0.494793067	101647.761	101704.244	101624.526	105842.129	4137.88535	0	0	0	572.529	0	0	3
79	486	0	0.501136568	101648.35	101703.536	101624.526	105842.129	4138.59286	0	0	0	573.577	0	0	3
80	492	0	0.507480069	101647.36	101650.438	101624.526	101889.369	264.842858	0	0	0	572.255	0	0	3
81	498	0	0.51382357	101648.927	101647.394	101624.526	101686.988	62.4621278	0	0	0	573.967	0	0	3
82	504	0	0.520167071	101649.419	101646.919	101624.526	101664.597	40.0710479	0	0	0	574.603	0	0	3
83	510	0	0.526510572	101648.841	101647.046	101624.526	101664.597	40.0710479	0	0	0	574.664	0	0	3
84	516	0	0.532854072	101648.234	101646.839	101624.526	101655.57	31.0441814	0	0	0	573.646	0	0	3
85	522	0	0.539197573	101648.621	101647.01	101624.526	101655.57	31.0441814	0	0	0	573.791	0	0	3
86	528	0	0.545541074	101647.014	101647.175	101624.526	101655.57	31.0441814	0	0	0	572.02	0	0	3
87	534	0	0.551884575	101648.158	101647.388	101624.526	101655.57	31.0441814	0	0	0	572.897	0	0	3
88	540	0	0.558228076	101649.654	101647.671	101624.526	101655.57	31.0441814	0	0	0	574.411	0	0	3
89	546	0	0.564571577	101647.66	101647.938	101624.526	101655.57	31.0441814	0	0	0	572.388	0	0	3
90	552	0	0.570915078	101650.394	101648.265	101627.127	101655.57	28.4432245	0	0	0	575.142	0	0	3
91	558	0	0.577258578	101648.837	101648.511	101627.127	101655.57	28.4432245	0	0	0	573.728	0	0	3
92	563	0	0.583602079	101649.373	101648.793	101628.593	101655.57	26.9765403	0	0	0	574.207	0	0	3
93	569	0	0.58994558	101647.728	101649.035	101629.072	101655.57	26.4983269	0	0	0	572.4	0	0	3
94	575	0	0.596289081	101648.92	101649.286	101631.793	101655.57	23.7773103	0	0	0	573.268	0	0	3
95	581	0	0.602632582	101651.521	101649.536	101632.485	101655.57	23.0847805	0	0	0	575.806	0	0	3
96	587	0	0.608976083	101648.609	101649.74	101633.948	101655.57	21.6217686	0	0	0	572.752	0	0	3
97	593	0	0.615319584	101651.474	101649.962	101639.259	101655.57	16.3112664	0	0	0	575.413	0	0	3
98	598	0	0.621663084	101650.813	101650.108	101640.441	101655.57	15.1288255	0	0	0	574.534	0	0	3
99	604	0	0.628006585	101651.342	101650.246	101645.479	101655.57	10.0914336	0	0	0	574.916	0	0	3
100	610	0	0.634350086	101652.122	101650.33	101647.014	101655.57	8.55600696	0	0	0	575.636	0	0	3
101	619	0	0.640693587	101650.307	101650.299	101647.014	101655.57	8.55600696	0	0	0	574.019	0	0	3
102	626	0	0.647037088	101648.125	101650.207	101647.014	101655.57	8.55600696	0	0	0	572.004	0	0	3
103	632	0	0.653380589	101647.721	101650.122	101647.014	101655.57	8.55600696	0	0	0	571.791	0	0	3
104	638	0	0.65972409	101647.352	101650.018	101647.014	101654.879	7.86479315	0	0	0	571.339	0	0	3
105	644	0	0.66606759	101647.165	101649.92	101647.014	101653.713	6.69926757	0	0	0	571.514	0	0	3
106	650	0	0.672411091	101647.046	101649.862	101647.014	101653.713	6.69926757	0	0	0	571.048	0	0	3
107	655	0	0.678754592	101647.902	101649.805	101647.014	101653.713	6.69926757	0	0	0	571.856	0	0	3
108	661	0	0.685098093	101651.54	101649.802	101647.014	101653.713	6.69926757	0	0	0	575.332	0	0	3
109	668	0	0.691441594	101647.958	101649.752	101647.014	101653.713	6.69926757	0	0	0	571.755	0	0	3
110	673	0	0.697785095	101647.942	101649.704	101647.014	101653.713	6.69926757	0	0	0	571.638	0	0	3
111	679	0	0.704128596	101646.007	101649.618	101646.007	101653.713	7.70612489	0	0	0	569.877	0	0	3
112	685	0	0.710472097	101647.561	101649.575	101646.007	101653.713	7.70612489	0	0	0	571.549	0	0	3
113	691	0	0.716815597	101649.324	101649.537	101646.007	101653.713	7.70612489	0	0	0	573.294	0	0	3
114	698	0	0.723159098	101646.849	101649.488	101646.007	101653.713	7.70612489	0	0	0	570.8	0	0	3
115	704	0	0.729502599	101647.999	101649.473	101646.007	101653.713	7.70612489	0	0	0	571.909	0	0	3
116	710	0	0.7358461	101649.728	101649.468	101646.007	101653.713	7.70612489	0	0	0	573.411	0	0	3
117	716	0	0.742189601	101644.297	101649.365	101644.297	101653.713	9.41661434	0	0	0	567.835	0	0	3
118	721	0	0.748533102	101647.426	101649.286	101644.297	101653.713	9.41661434	0	0	0	570.809	0	0	3
119	727	0	0.754876603	101645.059	101649.21	101644.297	101653.713	9.41661434	0	0	0	568.367	0	0	3
120	733	0	0.761220103	101650.7	101649.204	101644.297	101653.713	9.41661434	0	0	0	573.791	0	0	3
121	739	0	0.767563604	101644.663	101649.123	101644.297	101653.713	9.41661434	0	0	0	567.604	0	0	3
122	745	0	0.773907105	101647.509	101649.095	101644.297	101653.713	9.41661434	0	0	0	570.305	0	0	3
123	751	0	0.780250606	101650.728	101649.063	101644.297	101653.713	9.41661434	0	0	0	573.429	0	0	3
124	757	0	0.786594107	101647.644	101648.997	101644.297	101653.713	9.41661434	0	0	0	570.18	0	0	3
125	763	0	0.792937608	101648.376	101648.963	101644.297	101653.713	9.41661434	0	0	0	570.859	0	0	3
126	769	0	0.799281109	101649.001	101648.935	101644.297	101653.713	9.41661434	0	0	0	571.229	0	0	3
127	774	0	0.805624609	101646.009	101648.885	101644.297	101653.713	9.41661434	0	0	0	568.083	0	0	3
128	780	0	0.81196811	101647.921	101648.855	101644.297	101653.713	9.41661434	0	0	0	569.985	0	0	3
129	786	0	0.818311611	101648.836	101648.844	101644.297	101653.713	9.41661434	0	0	0	571.081	0	0	3
130	793	0	0.824655112	101647.191	101648.786	101644.297	101653.713	9.41661434	0	0	0	569.403	0	0	3
131	800	0	0.830998613	101644.564	101648.717	101644.297	101653.713	9.41661434	0	0	0	566.741	0	0	3
132	808	0	0.837342114	101649.337	101648.661	101644.297	101653.147	8.85065861	0	0	0	571.523	0	0	3
133	816	0	0.843685615	101646.525	101648.595	101644.297	101653.147	8.85065861	0	0	0	568.81	0	0	3
134	825	0	0.850029115	101646.77	101648.514	101644.297	101652.122	7.82524474	0	0	0	569.665	0	0	3
135	832	0	0.856372616	101647.678	101648.497	101644.297	101652.122	7.82524474	0	0	0	570.163	0	0	3
136	839	0	0.862716117	101647.779	101648.465	101644.297	101652.122	7.82524474	0	0	0	570.652	0	0	3
137	846	0	0.869059618	101646.271	101648.421	101644.297	101652.122	7.82524474	0	0	0	568.469	0	0	3
138	853	0	0.875403119	101649.732	101648.428	101644.297	101652.122	7.82524474	0	0	0	572.134	0	0	3
139	860	0	0.88174662	101647.977	101648.421	101644.297	101652.122	7.82524474	0	0	0	569.463	0	0	3
140	866	0	0.888090121	101648.062	101648.396	101644.297	101652.122	7.82524474	0	0	0	570.3	0	0	3
141	872	0	0.894433622	101646.441	101648.374	101644.297	101652.122	7.82524474	0	0	0	568.102	0	0	3
142	878	0	0.900777122	101648.519	101648.344	101644.297	101652.122	7.82524474	0	0	0	570.941	0	0	3
143	886	0	0.907120623	101649.784	101648.358	101644.297	101652.122	7.82524474	0	0	0	571.698	0	0	3
144	893	0	0.913464124	101648.848	101648.362	101644.297	101652.122	7.82524474	0	0	0	570.814	0	0	3
145	900	0	0.919807625	101644.624	101648.313	101644.297	101652.122	7.82524474	0	0	0	566.475	0	0	3
146	907	0	0.926151126	101647.526	101648.302	101644.297	101652.122	7.82524474	0	0	0	569.315	0	0	3
147	914	0	0.932494627	101644.819	101648.231	101644.297	101652.122	7.82524474	0	0	0	566.67	0	0	3
148	920	0	0.938838128	101647.561	101648.217	101644.297	101652.122	7.82524474	0	0	0	569.433	0	0	3
149	926	0	0.945181628	101649.615	101648.233	101644.297	101652.122	7.82524474	0	0	0	571.666	0	0	3
150	933	0	0.951525129	101645.465	101648.19	101644.297	101652.122	7.82524474	0	0	0	567.613	0	0	3
151	939	0	0.95786863	101648.087	101648.195	101644.297	101652.122	7.82524474	0	0	0	570.438	0	0	3
152	945	0	0.964212131	101651.83	101648.236	101644.297	101652.122	7.82524474	0	0	0	574.048	0	0	3
153	951	0	0.970555632	101646.314	101648.188	101644.297	101652.122	7.82524474	0	0	0	568.933	0	0	3
154	958	0	0.976899133	101647.186	101648.175	101644.297	101652.122	7.82524474	0	0	0	569.224	0	0	3
155	964	0	0.983242634	101650.231	101648.185	101644.297	101652.122	7.82524474	0	0	0	572.228	0	0	3
