Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
54	340	0	0.342549047	-2.44988071	-7.8446873	-273.4808	-2.42387969	265.636113	0	0	0	0	0	0	3
55	346	0	0.348892547	-2.4601823	-7.74678721	-273.4808	-2.42387969	265.734013	0	0	0	0	0	0	3
56	352	0	0.355236048	-2.46091125	-7.65239657	-273.4808	-2.42387969	265.828404	0	0	0	0	0	0	3
57	358	0	0.361579549	-2.46253665	-7.5613464	-273.4808	-2.42387969	265.919454	0	0	0	0	0	0	3
58	364	0	0.36792305	-2.46354806	-7.47345332	-273.4808	-2.42387969	266.007347	0	0	0	0	0	0	3
59	369	0	0.374266551	-2.46555413	-7.38857367	-273.4808	-2.42387969	266.092227	0	0	0	0	0	0	3
60	375	0	0.380610052	-2.47012072	-7.30659946	-273.4808	-2.42387969	266.174201	0	0	0	0	0	0	3
61	381	0	0.386953553	-2.46937217	-7.22730065	-273.4808	-2.42387969	266.2535	0	0	0	0	0	0	3
62	387	0	0.393297053	-2.47981281	-7.15072827	-273.4808	-2.42387969	266.330072	0	0	0	0	0	0	3
63	393	0	0.399640554	-2.47193638	-7.07646173	-273.4808	-2.42387969	266.404339	0	0	0	0	0	0	3
64	399	0	0.405984055	-2.47629291	-7.00458409	-273.4808	-2.42387969	266.476216	0	0	0	0	0	0	3
65	404	0	0.412327556	-2.48817133	-6.93510082	-273.4808	-2.42387969	266.5457	0	0	0	0	0	0	3
66	410	0	0.418671057	-2.48436773	-6.86766547	-273.4808	-2.42387969	266.613135	0	0	0	0	0	0	3
67	416	0	0.425014558	-2.49099458	-6.80234202	-273.4808	-2.42387969	266.678458	0	0	0	0	0	0	3
68	422	0	0.431358059	-2.48769976	-6.7388914	-273.4808	-2.42387969	266.741909	0	0	0	0	0	0	3
69	428	0	0.437701559	-2.49200607	-6.67734234	-273.4808	-2.42387969	266.803458	0	0	0	0	0	0	3
70	434	0	0.44404506	-2.49217244	-6.6175542	-273.4808	-2.42387969	266.863246	0	0	0	0	0	0	3
71	440	0	0.450388561	-2.50290639	-6.55960141	-273.4808	-2.42387969	266.921199	0	0	0	0	0	0	3
72	446	0	0.456732062	-2.50127778	-6.5032358	-273.4808	-2.42387969	266.977565	0	0	0	0	0	0	3
73	452	0	0.463075563	-2.51096869	-6.44854721	-273.4808	-2.42387969	267.032253	0	0	0	0	0	0	3
74	457	0	0.469419064	-2.50623642	-6.39527274	-273.4808	-2.42387969	267.085528	0	0	0	0	0	0	3
75	463	0	0.475762565	-2.50435404	-6.34339383	-273.4808	-2.42387969	267.137407	0	0	0	0	0	0	3
76	469	0	0.482106065	-2.50420107	-6.29287813	-273.4808	-2.42387969	267.187922	0	0	0	0	0	0	3
77	474	0	0.488449566	-2.50418118	-6.24367428	-273.4808	-2.42387969	267.237126	0	0	0	0	0	0	3
78	480	0	0.494793067	-2.50183978	-6.19570204	-273.4808	-2.42387969	267.285098	0	0	0	0	0	0	3
79	486	0	0.501136568	-2.51460477	-6.14910587	-273.4808	-2.42387969	267.331695	0	0	0	0	0	0	3
80	492	0	0.507480069	-2.50512322	-2.71903401	-17.7975908	-2.42387969	15.3737111	0	0	0	0	0	0	3
81	498	0	0.51382357	-2.51550113	-2.52558983	-3.05390806	-2.42387969	0.630028375	0	0	0	0	0	0	3
82	504	0	0.520167071	-2.51785454	-2.52489586	-3.05390806	-2.42387969	0.630028375	0	0	0	0	0	0	3
83	510	0	0.526510572	-2.52079399	-2.51937858	-3.05390806	-2.42387969	0.630028375	0	0	0	0	0	0	3
84	516	0	0.532854072	-2.52074952	-2.51262974	-2.8865463	-2.42387969	0.462666606	0	0	0	0	0	0	3
85	522	0	0.539197573	-2.52262145	-2.50802309	-2.66934428	-2.42387969	0.245464588	0	0	0	0	0	0	3
