Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
55	522	0	0.320135621	12.4719087	8.8117294	-6.88526309	12.8705752	9.86672353	0	0	0	0	0	0	3
56	532	0	0.325956269	12.6264906	8.87985013	-6.88526309	12.8705752	9.93484426	0	0	0	0	0	0	3
57	542	0	0.331776916	12.776132	8.94820595	-6.88526309	12.8705752	10.0032001	0	0	0	0	0	0	3
58	554	0	0.337597564	12.863135	9.01570473	-6.88526309	12.8705752	10.0706989	0	0	0	0	0	0	3
59	564	0	0.343418212	12.8679266	9.08099662	-6.88526309	12.8705752	10.1359908	0	0	0	0	0	0	3
60	573	0	0.349238859	12.8130368	9.14319729	-6.88526309	12.8705752	10.1981914	0	0	0	0	0	0	3
61	582	0	0.355059507	12.7137017	9.20173015	-6.88526309	12.8705752	10.2567243	0	0	0	0	0	0	3
62	592	0	0.360880155	12.5656443	9.25598683	-6.88526309	12.8705752	10.310981	0	0	0	0	0	0	3
63	602	0	0.366700802	12.4209719	9.30622469	-6.88526309	12.8705752	10.3612188	0	0	0	0	0	0	3
64	611	0	0.37252145	12.3004618	9.35300965	-6.88526309	12.8705752	10.4080038	0	0	0	0	0	0	3
65	621	0	0.378342098	12.280761	9.39805198	-6.88526309	12.8705752	10.4530461	0	0	0	0	0	0	3
66	631	0	0.384162745	12.3420841	9.44265852	-6.88526309	12.8705752	10.4976527	0	0	0	0	0	0	3
67	640	0	0.389983393	12.4025208	9.48683557	-6.88526309	12.8705752	10.5418297	0	0	0	0	0	0	3
68	650	0	0.395804041	12.4124895	9.52985989	-6.88526309	12.8705752	10.584854	0	0	0	0	0	0	3
69	659	0	0.401624688	12.3972629	9.57141646	-6.88526309	12.8705752	10.6264106	0	0	0	0	0	0	3
70	669	0	0.407445336	12.3751794	9.61147022	-6.88526309	12.8705752	10.6664643	0	0	0	0	0	0	3
71	678	0	0.413265983	12.3344746	9.64982239	-6.88526309	12.8705752	10.7048165	0	0	0	0	0	0	3
72	688	0	0.419086631	12.2542573	9.6859951	-6.88526309	12.8705752	10.7409892	0	0	0	0	0	0	3
73	698	0	0.424907279	12.1554626	9.71982342	-6.88526309	12.8705752	10.7748176	0	0	0	0	0	0	3
74	707	0	0.430727926	12.0758517	9.75166164	-6.88526309	12.8705752	10.8066558	0	0	0	0	0	0	3
75	717	0	0.436548574	12.0611958	9.78245543	-6.88526309	12.8705752	10.8374496	0	0	0	0	0	0	3
76	726	0	0.442369222	12.0998678	9.8129477	-6.88526309	12.8705752	10.8679418	0	0	0	0	0	0	3
77	734	0	0.448189869	12.1700206	9.84355903	-6.88526309	12.8705752	10.8985532	0	0	0	0	0	0	3
78	743	0	0.454010517	12.2398091	9.87428019	-6.88526309	12.8705752	10.9292743	0	0	0	0	0	0	3
