Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
58	554	0	0.337597564	101324.214	101325.314	101324.11	101356.534	31.2196219	0	0	0	516.612	0	0	3
59	564	0	0.343418212	101324.255	101325.296	101324.11	101356.534	31.2375858	0	0	0	516.923	0	0	3
60	573	0	0.349238859	101324.269	101325.279	101324.11	101356.534	31.2547158	0	0	0	516.718	0	0	3
61	582	0	0.355059507	101324.259	101325.263	101324.11	101356.534	31.271437	0	0	0	516.814	0	0	3
62	592	0	0.360880155	101324.24	101325.246	101324.11	101356.534	31.287936	0	0	0	516.642	0	0	3
63	602	0	0.366700802	101324.208	101325.23	101324.11	101356.534	31.3044106	0	0	0	516.553	0	0	3
64	611	0	0.37252145	101324.181	101325.213	101324.11	101356.534	31.3207884	0	0	0	516.391	0	0	3
65	621	0	0.378342098	101324.153	101325.197	101324.11	101356.534	31.3371009	0	0	0	516.43	0	0	3
66	631	0	0.384162745	101324.153	101325.181	101324.11	101356.534	31.3529115	0	0	0	516.496	0	0	3
67	640	0	0.389983393	101324.184	101325.166	101324.11	101356.534	31.3677912	0	0	0	516.797	0	0	3
68	650	0	0.395804041	101324.221	101325.152	101324.11	101356.534	31.3816912	0	0	0	517.106	0	0	3
69	659	0	0.401624688	101324.232	101325.139	101324.11	101356.534	31.3950302	0	0	0	517.431	0	0	3
70	669	0	0.407445336	101324.218	101325.126	101324.11	101356.534	31.4081873	0	0	0	517.773	0	0	3
71	678	0	0.413265983	101324.202	101325.113	101324.11	101356.534	31.4212018	0	0	0	518.02	0	0	3
72	688	0	0.419086631	101324.203	101325.1	101324.11	101356.534	31.4338327	0	0	0	518.263	0	0	3
73	698	0	0.424907279	101324.212	101325.088	101324.11	101356.534	31.4460026	0	0	0	518.299	0	0	3
74	707	0	0.430727926	101324.217	101325.076	101324.11	101356.534	31.4577776	0	0	0	518.356	0	0	3
75	717	0	0.436548574	101324.221	101325.065	101324.11	101356.534	31.4691836	0	0	0	518.324	0	0	3
76	726	0	0.442369222	101324.233	101325.054	101324.11	101356.534	31.4801263	0	0	0	518.189	0	0	3
77	734	0	0.448189869	101324.242	101325.043	101324.11	101356.534	31.4906747	0	0	0	518.086	0	0	3
78	743	0	0.454010517	101324.243	101325.033	101324.11	101356.534	31.500942	0	0	0	517.918	0	0	3
79	751	0	0.459831165	101324.24	101325.023	101324.11	101356.534	31.510982	0	0	0	517.711	0	0	3
80	760	0	0.465651812	101324.233	101325.013	101324.11	101356.534	31.520862	0	0	0	517.588	0	0	3
81	768	0	0.47147246	101324.226	101325.003	101324.11	101356.534	31.5305829	0	0	0	517.376	0	0	3
82	777	0	0.477293108	101324.228	101324.994	101324.11	101356.534	31.5400374	0	0	0	517.297	0	0	3
83	785	0	0.483113755	101324.239	101324.985	101324.11	101356.534	31.5491398	0	0	0	517.373	0	0	3
84	795	0	0.488934403	101324.246	101324.976	101324.11	101356.534	31.5579398	0	0	0	517.489	0	0	3
85	804	0	0.494755051	101324.254	101324.968	101324.11	101356.534	31.5664297	0	0	0	517.868	0	0	3
86	813	0	0.500575698	101324.259	101324.959	101324.11	101356.534	31.5746733	0	0	0	518.058	0	0	3
87	821	0	0.506396346	101324.254	101324.584	101324.11	101327.671	3.56102623	0	0	0	518.327	0	0	3
88	830	0	0.512216994	101324.243	101324.544	101324.11	101325.386	1.27636502	0	0	0	518.555	0	0	3
89	839	0	0.518037641	101324.236	101324.531	101324.11	101325.386	1.27636502	0	0	0	518.711	0	0	3
90	847	0	0.523858289	101324.228	101324.519	101324.11	101325.386	1.27636502	0	0	0	518.813	0	0	3
91	855	0	0.529678937	101324.218	101324.506	101324.11	101325.386	1.27636502	0	0	0	518.817	0	0	3
92	864	0	0.535499584	101324.214	101324.493	101324.11	101325.386	1.27636502	0	0	0	518.699	0	0	3
93	873	0	0.541320232	101324.217	101324.48	101324.11	101325.386	1.27636502	0	0	0	518.631	0	0	3
94	881	0	0.54714088	101324.219	101324.466	101324.11	101325.371	1.26107563	0	0	0	518.408	0	0	3
95	890	0	0.552961527	101324.225	101324.453	101324.11	101325.362	1.25196712	0	0	0	518.245	0	0	3
