Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	23	0	0.00582064765	293.200499	293.200499	293.200499	293.200499	0	0	0	0	0.268122	0	0	3
2	32	0	0.0116412953	293.20037	293.200434	293.20037	293.200499	6.48474009e-05	0	0	0	0.258483	0	0	3
3	42	0	0.017461943	293.200345	293.200405	293.200345	293.200499	9.48202238e-05	0	0	0	0.268541	0	0	3
4	51	0	0.0232825906	293.200321	293.200384	293.200321	293.200499	0.000115717662	0	0	0	0.261135	0	0	3
5	59	0	0.0291032383	293.200296	293.200366	293.200296	293.200499	0.000133233195	0	0	0	0.263876	0	0	3
6	68	0	0.0349238859	293.200252	293.200347	293.200252	293.200499	0.000152204178	0	0	0	0.262412	0	0	3
7	76	0	0.0407445336	293.200199	293.200326	293.200199	293.200499	0.000173370394	0	0	0	0.263851	0	0	3
8	84	0	0.0465651812	293.200144	293.200303	293.200144	293.200499	0.000196101894	0	0	0	0.269458	0	0	3
9	93	0	0.0523858289	293.200093	293.20028	293.200093	293.200499	0.000219492113	0	0	0	0.261736	0	0	3
10	101	0	0.0582064765	293.200042	293.200256	293.200042	293.200499	0.000243268098	0	0	0	0.251941	0	0	3
11	109	0	0.0640271242	293.200001	293.200233	293.200001	293.200499	0.000266476031	0	0	0	0.252906	0	0	3
12	117	0	0.0698477719	293.199964	293.20021	293.199964	293.200499	0.000288908694	0	0	0	0.254774	0	0	3
13	125	0	0.0756684195	293.199933	293.200189	293.199933	293.200499	0.000310250851	0	0	0	0.256245	0	0	3
14	133	0	0.0814890672	293.199902	293.200169	293.199902	293.200499	0.000330762638	0	0	0	0.262228	0	0	3
15	142	0	0.0873097148	293.199873	293.200149	293.199873	293.200499	0.000350478365	0	0	0	0.261763	0	0	3
16	150	0	0.0931303625	293.199836	293.200129	293.199836	293.200499	0.000370005387	0	0	0	0.257866	0	0	3
17	158	0	0.0989510101	293.199797	293.20011	293.199797	293.200499	0.000389564983	0	0	0	0.256057	0	0	3
18	166	0	0.104771658	293.199756	293.20009	293.199756	293.200499	0.000409239797	0	0	0	0.260683	0	0	3
19	174	0	0.110592305	293.199718	293.200071	293.199718	293.200499	0.000428802308	0	0	0	0.261141	0	0	3
20	182	0	0.116412953	293.199676	293.200051	293.199676	293.200499	0.000448551367	0	0	0	0.26351	0	0	3
21	190	0	0.122233601	293.199604	293.200029	293.199604	293.200499	0.000469846859	0	0	0	0.264414	0	0	3
22	198	0	0.128054248	293.199528	293.200007	293.199528	293.200499	0.000492646945	0	0	0	0.265192	0	0	3
23	207	0	0.133874896	293.199444	293.199982	293.199444	293.200499	0.000517122953	0	0	0	0.266014	0	0	3
24	215	0	0.139695544	293.199358	293.199956	293.199358	293.200499	0.00054313192	0	0	0	0.266881	0	0	3
25	223	0	0.145516191	293.199262	293.199928	293.199262	293.200499	0.000570904818	0	0	0	0.267647	0	0	3
26	231	0	0.151336839	293.199082	293.199896	293.199082	293.200499	0.000603471725	0	0	0	0.269075	0	0	3
27	239	0	0.157157487	293.19887	293.199858	293.19887	293.200499	0.000641484822	0	0	0	0.270777	0	0	3
28	248	0	0.162978134	293.198656	293.199815	293.198656	293.200499	0.00068441327	0	0	0	0.272572	0	0	3
29	258	0	0.168798782	293.198433	293.199767	293.198433	293.200499	0.000732062903	0	0	0	0.274339	0	0	3
30	268	0	0.17461943	293.198212	293.199715	293.198212	293.200499	0.000783906773	0	0	0	0.276052	0	0	3
31	278	0	0.180440077	293.197886	293.199656	293.197886	293.200499	0.00084292068	0	0	0	0.278246	0	0	3
32	288	0	0.186260725	293.197574	293.199591	293.197574	293.200499	0.000907982723	0	0	0	0.280283	0	0	3
33	300	0	0.192081373	293.197288	293.199522	293.197288	293.200499	0.000977774214	0	0	0	0.281797	0	0	3
34	310	0	0.19790202	293.197048	293.199449	293.197048	293.200499	0.00105051403	0	0	0	0.283117	0	0	3
35	320	0	0.203722668	293.196858	293.199375	293.196858	293.200499	0.00112453418	0	0	0	0.284248	0	0	3
36	330	0	0.209543316	293.196612	293.199298	293.196612	293.200499	0.00120126778	0	0	0	0.285582	0	0	3
37	340	0	0.215363963	293.196393	293.19922	293.196393	293.200499	0.00127978239	0	0	0	0.287376	0	0	3
38	349	0	0.221184611	293.196263	293.199142	293.196263	293.200499	0.00135759513	0	0	0	0.288734	0	0	3
39	359	0	0.227005259	293.196199	293.199066	293.196199	293.200499	0.00143305114	0	0	0	0.290297	0	0	3
40	368	0	0.232825906	293.196226	293.198995	293.196199	293.200499	0.00150405971	0	0	0	0.290853	0	0	3
41	378	0	0.238646554	293.196277	293.198929	293.196199	293.200499	0.00157036972	0	0	0	0.292197	0	0	3
42	386	0	0.244467201	293.196326	293.198867	293.196199	293.200499	0.00163235137	0	0	0	0.293526	0	0	3
43	395	0	0.250287849	293.196399	293.19881	293.196199	293.200499	0.00168974198	0	0	0	0.293876	0	0	3
44	406	0	0.256108497	293.196469	293.198756	293.196199	293.200499	0.00174293602	0	0	0	0.296008	0	0	3
45	416	0	0.261929144	293.196525	293.198707	293.196199	293.200499	0.00179251759	0	0	0	0.295857	0	0	3
46	428	0	0.267749792	293.196543	293.19866	293.196199	293.200499	0.00183956641	0	0	0	0.29598	0	0	3
47	439	0	0.27357044	293.196556	293.198615	293.196199	293.200499	0.00188431736	0	0	0	0.295136	0	0	3
48	451	0	0.279391087	293.196586	293.198573	293.196199	293.200499	0.0019265911	0	0	0	0.293794	0	0	3
49	462	0	0.285211735	293.196604	293.198533	293.196199	293.200499	0.00196677308	0	0	0	0.292852	0	0	3
50	472	0	0.291032383	293.19662	293.198494	293.196199	293.200499	0.00200501601	0	0	0	0.292964	0	0	3
51	482	0	0.29685303	293.196625	293.198458	293.196199	293.200499	0.00204165981	0	0	0	0.29329	0	0	3
52	493	0	0.302673678	293.196601	293.198422	293.196199	293.200499	0.00207735824	0	0	0	0.293462	0	0	3
53	503	0	0.308494326	293.196572	293.198387	293.196199	293.200499	0.00211226734	0	0	0	0.293429	0	0	3
54	513	0	0.314314973	293.196528	293.198353	293.196199	293.200499	0.00214669454	0	0	0	0.293841	0	0	3
55	522	0	0.320135621	293.19649	293.198319	293.196199	293.200499	0.00218056444	0	0	0	0.293611	0	0	3
56	532	0	0.325956269	293.19645	293.198285	293.196199	293.200499	0.0022139422	0	0	0	0.294018	0	0	3
57	542	0	0.331776916	293.196419	293.198253	293.196199	293.200499	0.0022466891	0	0	0	0.294409	0	0	3
