Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
57	542	0	0.331776916	101130.886	100982.881	97167.8467	101131.777	3815.03429	0	0	0	594.221	0	0	3
58	554	0	0.337597564	101130.711	100985.43	97167.8467	101131.777	3817.58308	0	0	0	595.1	0	0	3
59	564	0	0.343418212	101130.551	100987.89	97167.8467	101131.777	3820.04276	0	0	0	594.633	0	0	3
60	573	0	0.349238859	101130.59	100990.268	97167.8467	101131.777	3822.4211	0	0	0	595.81	0	0	3
61	582	0	0.355059507	101130.604	100992.568	97167.8467	101131.777	3824.7217	0	0	0	594.595	0	0	3
62	592	0	0.360880155	101130.786	100994.798	97167.8467	101131.777	3826.95102	0	0	0	595.727	0	0	3
63	602	0	0.366700802	101130.958	100996.959	97167.8467	101131.777	3829.11229	0	0	0	594.245	0	0	3
64	611	0	0.37252145	101131.232	100999.057	97167.8467	101131.777	3831.21031	0	0	0	595.147	0	0	3
65	621	0	0.378342098	101131.373	101001.093	97167.8467	101131.777	3833.24594	0	0	0	593.757	0	0	3
66	631	0	0.384162745	101131.447	101003.068	97167.8467	101131.777	3835.22101	0	0	0	594.628	0	0	3
67	640	0	0.389983393	101131.345	101004.982	97167.8467	101131.777	3837.13559	0	0	0	593.647	0	0	3
68	650	0	0.395804041	101131.179	101006.838	97167.8467	101131.777	3838.99143	0	0	0	594.711	0	0	3
69	659	0	0.401624688	101130.904	101008.636	97167.8467	101131.777	3840.78949	0	0	0	594.162	0	0	3
70	669	0	0.407445336	101130.651	101010.379	97167.8467	101131.777	3842.53257	0	0	0	595.329	0	0	3
71	678	0	0.413265983	101130.386	101012.07	97167.8467	101131.777	3844.2228	0	0	0	594.885	0	0	3
72	688	0	0.419086631	101130.224	101013.711	97167.8467	101131.777	3845.86383	0	0	0	596.009	0	0	3
73	698	0	0.424907279	101130.103	101015.305	97167.8467	101131.777	3847.45825	0	0	0	595.315	0	0	3
74	707	0	0.430727926	101130.123	101016.857	97167.8467	101131.777	3849.00984	0	0	0	596.447	0	0	3
75	717	0	0.436548574	101130.143	101018.367	97167.8467	101131.777	3850.52033	0	0	0	595.349	0	0	3
76	726	0	0.442369222	101130.286	101019.84	97167.8467	101131.777	3851.99294	0	0	0	596.407	0	0	3
77	734	0	0.448189869	101130.405	101021.276	97167.8467	101131.777	3853.42885	0	0	0	595.122	0	0	3
78	743	0	0.454010517	101130.582	101022.677	97167.8467	101131.777	3854.83021	0	0	0	596.027	0	0	3
79	751	0	0.459831165	101130.751	101024.045	97167.8467	101131.777	3856.19823	0	0	0	594.85	0	0	3
80	760	0	0.465651812	101130.947	101025.381	97167.8467	101131.777	3857.53451	0	0	0	595.533	0	0	3
81	768	0	0.47147246	101131.081	101026.686	97167.8467	101131.777	3858.83945	0	0	0	594.383	0	0	3
82	777	0	0.477293108	101131.183	101027.961	97167.8467	101131.777	3860.1138	0	0	0	595.105	0	0	3
83	785	0	0.483113755	101131.153	101029.204	97167.8467	101131.777	3861.35707	0	0	0	594.195	0	0	3
84	795	0	0.488934403	101131.06	101030.416	97167.8467	101131.777	3862.56965	0	0	0	595.138	0	0	3
85	804	0	0.494755051	101130.839	101031.598	97167.8467	101131.777	3863.75109	0	0	0	594.481	0	0	3
86	813	0	0.500575698	101130.596	101032.749	97167.8467	101131.777	3864.90224	0	0	0	595.615	0	0	3
87	821	0	0.506396346	101130.311	101078.824	100346.853	101131.777	784.924388	0	0	0	595.123	0	0	3
88	830	0	0.512216994	101130.082	101087.931	100470.539	101131.777	661.238603	0	0	0	596.237	0	0	3
89	839	0	0.518037641	101129.89	101095.598	100584.017	101131.777	547.760476	0	0	0	595.701	0	0	3
90	847	0	0.523858289	101129.793	101101.945	100688.059	101131.777	443.718159	0	0	0	596.713	0	0	3
91	855	0	0.529678937	101129.74	101107.08	100773.758	101131.777	358.019434	0	0	0	595.998	0	0	3
92	864	0	0.535499584	101129.794	101111.22	100838.963	101131.777	292.814193	0	0	0	596.877	0	0	3
93	873	0	0.541320232	101129.889	101114.603	100944.18	101131.777	187.597674	0	0	0	596.01	0	0	3
94	881	0	0.54714088	101130.063	101116.765	101002.535	101131.777	129.241731	0	0	0	596.713	0	0	3
95	890	0	0.552961527	101130.26	101117.926	101002.535	101131.777	129.241731	0	0	0	595.667	0	0	3
