Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	12	0	0.00596481547	0	0	0	0	0	0	0	0	0	0	0	3
2	18	0	0.0119296309	0	0	0	0	0	0	0	0	0	0	0	3
3	22	0	0.0178944464	0	0	0	0	0	0	0	0	0	0	0	3
4	26	0	0.0238592619	0	0	0	0	0	0	0	0	0	0	0	3
5	34	0	0.0298240773	0	0	0	0	0	0	0	0	0	0	0	3
6	39	0	0.0357888928	0	0	0	0	0	0	0	0	0	0	0	3
7	43	0	0.0417537083	0	0	0	0	0	0	0	0	0	0	0	3
8	48	0	0.0477185237	0	0	0	0	0	0	0	0	0	0	0	3
9	52	0	0.0536833392	0	0	0	0	0	0	0	0	0	0	0	3
10	56	0	0.0596481547	0	0	0	0	0	0	0	0	0	0	0	3
11	60	0	0.0656129701	0	0	0	0	0	0	0	0	0	0	0	3
12	64	0	0.0715777856	0	0	0	0	0	0	0	0	0	0	0	3
13	69	0	0.0775426011	0	0	0	0	0	0	0	0	0	0	0	3
14	73	0	0.0835074165	0	0	0	0	0	0	0	0	0	0	0	3
15	78	0	0.089472232	0	0	0	0	0	0	0	0	0	0	0	3
16	82	0	0.0954370475	0	0	0	0	0	0	0	0	0	0	0	3
17	87	0	0.101401863	0	0	0	0	0	0	0	0	0	0	0	3
18	91	0	0.107366678	0	0	0	0	0	0	0	0	0	0	0	3
19	96	0	0.113331494	0	0	0	0	0	0	0	0	0	0	0	3
20	100	0	0.119296309	0	0	0	0	0	0	0	0	0	0	0	3
21	104	0	0.125261125	0	0	0	0	0	0	0	0	0	0	0	3
22	109	0	0.13122594	0	0	0	0	0	0	0	0	0	0	0	3
23	113	0	0.137190756	0	0	0	0	0	0	0	0	0	0	0	3
24	117	0	0.143155571	0	0	0	0	0	0	0	0	0	0	0	3
25	121	0	0.149120387	0	0	0	0	0	0	0	0	0	0	0	3
26	126	0	0.155085202	0	0	0	0	0	0	0	0	0	0	0	3
27	130	0	0.161050018	0	0	0	0	0	0	0	0	0	0	0	3
28	135	0	0.167014833	0	0	0	0	0	0	0	0	0	0	0	3
29	139	0	0.172979649	0	0	0	0	0	0	0	0	0	0	0	3
30	143	0	0.178944464	0	0	0	0	0	0	0	0	0	0	0	3
31	148	0	0.184909279	0	0	0	0	0	0	0	0	0	0	0	3
32	152	0	0.190874095	0	0	0	0	0	0	0	0	0	0	0	3
33	156	0	0.19683891	0	0	0	0	0	0	0	0	0	0	0	3
34	160	0	0.202803726	0	0	0	0	0	0	0	0	0	0	0	3
35	164	0	0.208768541	0	0	0	0	0	0	0	0	0	0	0	3
36	169	0	0.214733357	0	0	0	0	0	0	0	0	0	0	0	3
37	173	0	0.220698172	0	0	0	0	0	0	0	0	0	0	0	3
38	178	0	0.226662988	0	0	0	0	0	0	0	0	0	0	0	3
39	182	0	0.232627803	0	0	0	0	0	0	0	0	0	0	0	3
40	186	0	0.238592619	0	0	0	0	0	0	0	0	0	0	0	3
41	191	0	0.244557434	0	0	0	0	0	0	0	0	0	0	0	3
42	195	0	0.25052225	0	0	0	0	0	0	0	0	0	0	0	3
43	200	0	0.256487065	0	0	0	0	0	0	0	0	0	0	0	3
44	205	0	0.262451881	0	0	0	0	0	0	0	0	0	0	0	3
45	209	0	0.268416696	0	0	0	0	0	0	0	0	0	0	0	3
46	213	0	0.274381511	0	0	0	0	0	0	0	0	0	0	0	3
47	218	0	0.280346327	0	0	0	0	0	0	0	0	0	0	0	3
48	222	0	0.286311142	0	0	0	0	0	0	0	0	0	0	0	3
49	227	0	0.292275958	0	0	0	0	0	0	0	0	0	0	0	3
50	293	0	0.298240773	0	0	0	0	0	0	0	0	0	0	0	3
51	298	0	0.304205589	0	0	0	0	0	0	0	0	0	0	0	3
52	307	0	0.310170404	0	0	0	0	0	0	0	0	0	0	0	3
53	312	0	0.31613522	0	0	0	0	0	0	0	0	0	0	0	3
54	317	0	0.322100035	0	0	0	0	0	0	0	0	0	0	0	3
55	321	0	0.328064851	0	0	0	0	0	0	0	0	0	0	0	3
56	326	0	0.334029666	0	0	0	0	0	0	0	0	0	0	0	3
57	331	0	0.339994482	0	0	0	0	0	0	0	0	0	0	0	3
58	335	0	0.345959297	0	0	0	0	0	0	0	0	0	0	0	3
59	340	0	0.351924113	0	0	0	0	0	0	0	0	0	0	0	3
60	344	0	0.357888928	0	0	0	0	0	0	0	0	0	0	0	3
61	349	0	0.363853743	0	0	0	0	0	0	0	0	0	0	0	3
62	353	0	0.369818559	0	0	0	0	0	0	0	0	0	0	0	3
63	358	0	0.375783374	0	0	0	0	0	0	0	0	0	0	0	3
64	362	0	0.38174819	0	0	0	0	0	0	0	0	0	0	0	3
65	366	0	0.387713005	0	0	0	0	0	0	0	0	0	0	0	3
66	370	0	0.393677821	0	0	0	0	0	0	0	0	0	0	0	3
67	374	0	0.399642636	0	0	0	0	0	0	0	0	0	0	0	3
68	378	0	0.405607452	0	0	0	0	0	0	0	0	0	0	0	3
69	383	0	0.411572267	0	0	0	0	0	0	0	0	0	0	0	3
70	387	0	0.417537083	0	0	0	0	0	0	0	0	0	0	0	3
71	392	0	0.423501898	0	0	0	0	0	0	0	0	0	0	0	3
72	396	0	0.429466714	0	0	0	0	0	0	0	0	0	0	0	3
73	400	0	0.435431529	0	0	0	0	0	0	0	0	0	0	0	3
74	404	0	0.441396345	0	0	0	0	0	0	0	0	0	0	0	3
75	408	0	0.44736116	0	0	0	0	0	0	0	0	0	0	0	3
76	412	0	0.453325975	0	0	0	0	0	0	0	0	0	0	0	3
77	416	0	0.459290791	0	0	0	0	0	0	0	0	0	0	0	3
78	421	0	0.465255606	0	0	0	0	0	0	0	0	0	0	0	3
79	426	0	0.471220422	0	0	0	0	0	0	0	0	0	0	0	3
80	431	0	0.477185237	0	0	0	0	0	0	0	0	0	0	0	3
81	435	0	0.483150053	0	0	0	0	0	0	0	0	0	0	0	3
82	440	0	0.489114868	0	0	0	0	0	0	0	0	0	0	0	3
83	445	0	0.495079684	0	0	0	0	0	0	0	0	0	0	0	3
84	449	0	0.501044499	0	0	0	0	0	0	0	0	0	0	0	3
85	454	0	0.507009315	0	0	0	0	0	0	0	0	0	0	0	3
86	458	0	0.51297413	0	0	0	0	0	0	0	0	0	0	0	3
87	463	0	0.518938946	0	0	0	0	0	0	0	0	0	0	0	3
88	467	0	0.524903761	0	0	0	0	0	0	0	0	0	0	0	3
89	472	0	0.530868577	0	0	0	0	0	0	0	0	0	0	0	3
90	476	0	0.536833392	0	0	0	0	0	0	0	0	0	0	0	3
91	481	0	0.542798207	0	0	0	0	0	0	0	0	0	0	0	3
92	485	0	0.548763023	0	0	0	0	0	0	0	0	0	0	0	3
93	490	0	0.554727838	0	0	0	0	0	0	0	0	0	0	0	3
94	494	0	0.560692654	0	0	0	0	0	0	0	0	0	0	0	3
95	499	0	0.566657469	0	0	0	0	0	0	0	0	0	0	0	3
96	503	0	0.572622285	0	0	0	0	0	0	0	0	0	0	0	3
97	508	0	0.5785871	0	0	0	0	0	0	0	0	0	0	0	3
98	512	0	0.584551916	0	0	0	0	0	0	0	0	0	0	0	3
99	517	0	0.590516731	0	0	0	0	0	0	0	0	0	0	0	3
100	521	0	0.596481547	0	0	0	0	0	0	0	0	0	0	0	3
101	528	0	0.602446362	0	0	0	0	0	0	0	0	0	0	0	3
102	533	0	0.608411178	0	0	0	0	0	0	0	0	0	0	0	3
103	538	0	0.614375993	0	0	0	0	0	0	0	0	0	0	0	3
104	542	0	0.620340808	0	0	0	0	0	0	0	0	0	0	0	3
105	547	0	0.626305624	0	0	0	0	0	0	0	0	0	0	0	3
106	551	0	0.632270439	0	0	0	0	0	0	0	0	0	0	0	3
107	556	0	0.638235255	0	0	0	0	0	0	0	0	0	0	0	3
