263	393	0	2.44520596	-30.4229181	-30.3505499	-30.4229181	-30.2801226	0.142795476	0	0	0	0	0	0	3
264	395	0	2.45450332	-30.3624081	-30.3502345	-30.4229181	-30.2801226	0.142795476	0	0	0	0	0	0	3
265	396	0	2.46380068	-30.4192371	-30.3507157	-30.4229181	-30.2801226	0.142795476	0	0	0	0	0	0	3
266	398	0	2.47309804	-30.361241	-30.350614	-30.4229181	-30.2801226	0.142795476	0	0	0	0	0	0	3
267	399	0	2.48239541	-30.3929946	-30.3510195	-30.4229181	-30.2801226	0.142795476	0	0	0	0	0	0	3
268	401	0	2.49169277	-30.3780895	-30.3512966	-30.4229181	-30.2801226	0.142795476	0	0	0	0	0	0	3
269	402	0	2.50099013	-30.3963476	-30.3522333	-30.4229181	-30.2801226	0.142795476	0	0	0	0	0	0	3
270	404	0	2.51028749	-30.3653631	-30.3529925	-30.4229181	-30.2801226	0.142795476	0	0	0	0	0	0	3
271	405	0	2.51958485	-30.4100899	-30.35473	-30.4229181	-30.2801226	0.142795476	0	0	0	0	0	0	3
272	407	0	2.52888221	-30.450911	-30.3570549	-30.450911	-30.2801226	0.170788365	0	0	0	0	0	0	3
273	408	0	2.53817957	-30.4503553	-30.3593909	-30.450911	-30.2801226	0.170788365	0	0	0	0	0	0	3
274	410	0	2.54747693	-30.4460633	-30.3614135	-30.450911	-30.2801226	0.170788365	0	0	0	0	0	0	3
275	411	0	2.55677429	-30.4792736	-30.3631912	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
276	413	0	2.56607166	-30.4360962	-30.3645656	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
277	415	0	2.57536902	-30.4265211	-30.3658688	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
278	416	0	2.58466638	-30.409019	-30.3658098	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
279	418	0	2.59396374	-30.3878889	-30.3660141	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
280	419	0	2.6032611	-30.3487657	-30.3658196	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
281	421	0	2.61255846	-30.3653585	-30.3664687	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
282	423	0	2.62185582	-30.3374485	-30.3664728	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
283	424	0	2.63115318	-30.3337572	-30.3667978	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
284	426	0	2.64045054	-30.3765903	-30.3680564	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
285	427	0	2.64974791	-30.3708965	-30.3688727	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
286	429	0	2.65904527	-30.3679445	-30.3696586	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
287	430	0	2.66834263	-30.3495404	-30.3691177	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
288	432	0	2.67763999	-30.3650448	-30.3694528	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
289	433	0	2.68693735	-30.3868876	-30.3697542	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
290	435	0	2.69623471	-30.3976838	-30.3707838	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
291	436	0	2.70553207	-30.3573706	-30.3710671	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
292	438	0	2.71482943	-30.40832	-30.3723245	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
293	439	0	2.72412679	-30.3633277	-30.3727118	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
294	441	0	2.73342415	-30.3703194	-30.3731936	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
295	443	0	2.74272152	-30.3350327	-30.3737825	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
296	444	0	2.75201888	-30.3329076	-30.3739352	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
297	445	0	2.76131624	-30.3017459	-30.3739552	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
298	447	0	2.7706136	-30.3171047	-30.373329	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
299	449	0	2.77991096	-30.2868529	-30.3728369	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
300	450	0	2.78920832	-30.3268879	-30.3726921	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
301	452	0	2.79850568	-30.2929721	-30.3726968	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
302	454	0	2.80780304	-30.3398784	-30.3730586	-30.4792736	-30.2801226	0.199151005	0	0	0	0	0	0	3
303	455	0	2.8171004	-30.2836138	-30.3731232	-30.4792736	-30.2836138	0.195659832	0	0	0	0	0	0	3
304	457	0	2.82639777	-30.3527406	-30.3735687	-30.4792736	-30.2836138	0.195659832	0	0	0	0	0	0	3
305	458	0	2.83569513	-30.3421493	-30.3737923	-30.4792736	-30.2836138	0.195659832	0	0	0	0	0	0	3
306	460	0	2.84499249	-30.3883156	-30.3746665	-30.4792736	-30.2836138	0.195659832	0	0	0	0	0	0	3
307	461	0	2.85428985	-30.346912	-30.3748074	-30.4792736	-30.2836138	0.0305337371	0	0	0	0	0	0	3
308	463	0	2.86358721	-30.4264764	-30.375543	-30.4792736	-30.2836138	0.0309331214	0	0	0	0	0	0	3
309	464	0	2.87288457	-30.3984658	-30.3761932	-30.4792736	-30.2836138	0.0295406761	0	0	0	0	0	0	3
310	466	0	2.88218193	-30.4398588	-30.3765655	-30.4792736	-30.2836138	0.0293288378	0	0	0	0	0	0	3
311	467	0	2.89147929	-30.4489014	-30.3779127	-30.4792736	-30.2836138	0.0295462915	0	0	0	0	0	0	3
312	469	0	2.90077665	-30.4824344	-30.379516	-30.4824344	-30.2836138	0.0304062647	0	0	0	0	0	0	3
313	470	0	2.91007402	-30.4397681	-30.3805008	-30.4824344	-30.2836138	0.030548219	0	0	0	0	0	0	3
314	472	0	2.91937138	-30.4713933	-30.3818979	-30.4824344	-30.2836138	0.031945296	0	0	0	0	0	0	3
315	473	0	2.92866874	-30.4295677	-30.3826552	-30.4824344	-30.2836138	0.032702593	0	0	0	0	0	0	3
316	475	0	2.9379661	-30.4549159	-30.3839439	-30.4824344	-30.2836138	0.0337093465	0	0	0	0	0	0	3
317	476	0	2.94726346	-30.420764	-30.383904	-30.4824344	-30.2836138	0.0337093465	0	0	0	0	0	0	3
318	478	0	2.95656082	-30.4817451	-30.3861139	-30.4824344	-30.2836138	0.0354998936	0	0	0	0	0	0	3
319	479	0	2.96585818	-30.4247887	-30.3862167	-30.4824344	-30.2836138	0.0356027	0	0	0	0	0	0	3
320	481	0	2.97515554	-30.4692233	-30.3882164	-30.4824344	-30.2836138	0.0371968899	0	0	0	0	0	0	3
321	482	0	2.9844529	-30.4158057	-30.3886388	-30.4824344	-30.2836138	0.0373422086	0	0	0	0	0	0	3
322	484	0	2.99375026	-30.4683877	-30.390311	-30.4824344	-30.2836138	0.0380777061	0	0	0	0	0	0	3
323	486	0	3.00304763	-30.4784963	-30.3918323	-30.4824344	-30.2836138	0.0388397311	0	0	0	0	0	0	3
324	487	0	3.01234499	-30.494708	-30.3942276	-30.494708	-30.2836138	0.0394975107	0	0	0	0	0	0	3
325	489	0	3.02164235	-30.4211636	-30.3944326	-30.494708	-30.2836138	0.0373776916	0	0	0	0	0	0	3
326	490	0	3.03093971	-30.5081099	-30.3954919	-30.5081099	-30.2836138	0.0361009297	0	0	0	0	0	0	3
327	492	0	3.04023707	-30.4372635	-30.3952494	-30.5081099	-30.2836138	0.0340783345	0	0	0	0	0	0	3
328	493	0	3.04953443	-30.4704768	-30.3957015	-30.5081099	-30.2836138	0.0325103414	0	0	0	0	0	0	3
329	495	0	3.05883179	-30.4371357	-30.3949212	-30.5081099	-30.2836138	0.0311359506	0	0	0	0	0	0	3
330	496	0	3.06812915	-30.4737188	-30.3956179	-30.5081099	-30.2836138	0.0298917637	0	0	0	0	0	0	3
331	498	0	3.07742651	-30.4341905	-30.3957599	-30.5081099	-30.2836138	0.0299501719	0	0	0	0	0	0	3
332	499	0	3.08672388	-30.4958222	-30.3973674	-30.5081099	-30.2836138	0.0315477776	0	0	0	0	0	0	3
333	501	0	3.09602124	-30.4350098	-30.39824	-30.5081099	-30.2836138	0.0324203871	0	0	0	0	0	0	3
334	503	0	3.1053186	-30.4919433	-30.4008914	-30.5081099	-30.2836138	0.0344227859	0	0	0	0	0	0	3
335	504	0	3.11461596	-30.4716584	-30.40286	-30.5081099	-30.2836138	0.0363871526	0	0	0	0	0	0	3
336	506	0	3.12391332	-30.5175559	-30.4061953	-30.5175559	-30.2836138	0.0393975229	0	0	0	0	0	0	3
337	507	0	3.13321068	-30.4786463	-30.4088784	-30.5175559	-30.2836138	0.0408220435	0	0	0	0	0	0	3
338	509	0	3.14250804	-30.5227306	-30.4115847	-30.5227306	-30.2836138	0.0427119749	0	0	0	0	0	0	3
339	510	0	3.1518054	-30.4847541	-30.4136932	-30.5227306	-30.2836138	0.0445755292	0	0	0	0	0	0	3
340	512	0	3.16110276	-30.5003086	-30.4161444	-30.5227306	-30.2836138	0.0470267157	0	0	0	0	0	0	3
341	513	0	3.17040013	-30.4819271	-30.418596	-30.5227306	-30.2836138	0.0491432101	0	0	0	0	0	0	3
342	515	0	3.17969749	-30.4673787	-30.420491	-30.5227306	-30.2836138	0.0507367986	0	0	0	0	0	0	3
343	516	0	3.18899485	-30.4428763	-30.4215279	-30.5227306	-30.2836138	0.0507440897	0	0	0	0	0	0	3
344	518	0	3.19829221	-30.4596897	-30.4226761	-30.5227306	-30.2836138	0.0516090677	0	0	0	0	0	0	3
345	519	0	3.20758957	-30.4260121	-30.4239473	-30.5227306	-30.2836138	0.0516227863	0	0	0	0	0	0	3
346	521	0	3.21688693	-30.4230707	-30.4242204	-30.5227306	-30.2836138	0.0515283653	0	0	0	0	0	0	3
347	522	0	3.22618429	-30.3929726	-30.4247694	-30.5227306	-30.2836138	0.0520773434	0	0	0	0	0	0	3
348	524	0	3.23548165	-30.394892	-30.4252245	-30.5227306	-30.2836138	0.0525323919	0	0	0	0	0	0	3
349	525	0	3.24477901	-30.4242059	-30.4268758	-30.5227306	-30.2836138	0.0541837477	0	0	0	0	0	0	3
350	527	0	3.25407637	-30.4087336	-30.42828	-30.5227306	-30.2836138	0.0555879323	0	0	0	0	0	0	3
351	529	0	3.26337374	-30.4067421	-30.4302244	-30.5227306	-30.2836138	0.0575323061	0	0	0	0	0	0	3
352	530	0	3.2726711	-30.4626288	-30.4329193	-30.5227306	-30.2836138	0.0602271961	0	0	0	0	0	0	3
353	532	0	3.28196846	-30.4271846	-30.435518	-30.5227306	-30.2836138	0.0628259318	0	0	0	0	0	0	3
354	533	0	3.29126582	-30.465879	-30.4380919	-30.5227306	-30.2836138	0.06539513	0	0	0	0	0	0	3
355	535	0	3.30056318	-30.3994285	-30.4400633	-30.5227306	-30.2836138	0.067004761	0	0	0	0	0	0	3
356	536	0	3.30986054	-30.4225493	-30.4415943	-30.5227306	-30.2836138	0.0684710507	0	0	0	0	0	0	3
357	538	0	3.3191579	-30.3993303	-30.4437372	-30.5227306	-30.3421493	0.0701684942	0	0	0	0	0	0	3
358	539	0	3.32845526	-30.4363556	-30.4452856	-30.5227306	-30.3421493	0.0714933336	0	0	0	0	0	0	3
359	541	0	3.33775262	-30.3899116	-30.4461701	-30.5227306	-30.346912	0.0715036117	0	0	0	0	0	0	3
360	542	0	3.34704999	-30.382054	-30.4460541	-30.5227306	-30.346912	0.0713626592	0	0	0	0	0	0	3
361	544	0	3.35634735	-30.3667521	-30.4464215	-30.5227306	-30.3667521	0.0708785456	0	0	0	0	0	0	3
362	546	0	3.36564471	-30.3717283	-30.4454077	-30.5227306	-30.3667521	0.0702282838	0	0	0	0	0	0	3
363	547	0	3.37494207	-30.377663	-30.4450224	-30.5227306	-30.3667521	0.0698560403	0	0	0	0	0	0	3
364	549	0	3.38423943	-30.3802708	-30.443919	-30.5227306	-30.3667521	0.068508873	0	0	0	0	0	0	3
365	550	0	3.39353679	-30.4004477	-30.4430217	-30.5227306	-30.3667521	0.0669055245	0	0	0	0	0	0	3
366	552	0	3.40283415	-30.4384444	-30.442207	-30.5227306	-30.3667521	0.0659206976	0	0	0	0	0	0	3
367	553	0	3.41213151	-30.3940937	-30.4413612	-30.5227306	-30.3667521	0.0645236206	0	0	0	0	0	0	3
368	555	0	3.42142887	-30.4315623	-30.4406236	-30.5227306	-30.3667521	0.0637663236	0	0	0	0	0	0	3
369	556	0	3.43072624	-30.4164927	-30.4403815	-30.5227306	-30.3667521	0.0625175707	0	0	0	0	0	0	3
370	558	0	3.4400236	-30.416288	-30.4396662	-30.5227306	-30.3667521	0.0625175707	0	0	0	0	0	0	3
371	559	0	3.44932096	-30.4001186	-30.4392838	-30.5227306	-30.3667521	0.0603076255	0	0	0	0	0	0	3
372	561	0	3.45861832	-30.3967277	-30.4377094	-30.5227306	-30.3667521	0.0602048191	0	0	0	0	0	0	3
373	563	0	3.46791568	-30.4069607	-30.4373793	-30.5227306	-30.3667521	0.0582051468	0	0	0	0	0	0	3
374	564	0	3.47721304	-30.3977317	-30.4360554	-30.5227306	-30.3667521	0.0577827195	0	0	0	0	0	0	3
375	565	0	3.4865104	-30.3833641	-30.4354546	-30.5227306	-30.3667521	0.0561105306	0	0	0	0	0	0	3
376	567	0	3.49580776	-30.3873406	-30.4339537	-30.5227306	-30.3667521	0.0545892584	0	0	0	0	0	0	3
377	568	0	3.50510512	-30.3949294	-30.4324062	-30.5227306	-30.3667521	0.0521939828	0	0	0	0	0	0	3
378	570	0	3.51440248	-30.4344767	-30.4312908	-30.5227306	-30.3667521	0.0519889153	0	0	0	0	0	0	3
379	571	0	3.52369985	-30.4006482	-30.4309109	-30.5227306	-30.3667521	0.0515003478	0	0	0	0	0	0	3
380	573	0	3.53299721	-30.433645	-30.4295319	-30.5227306	-30.3667521	0.0515003478	0	0	0	0	0	0	3
381	574	0	3.54229457	-30.4044998	-30.4289252	-30.5227306	-30.3667521	0.0515003478	0	0	0	0	0	0	3
382	576	0	3.55159193	-30.4458217	-30.4284686	-30.5227306	-30.3667521	0.0515003478	0	0	0	0	0	0	3
383	578	0	3.56088929	-30.4746433	-30.4291632	-30.5227306	-30.3667521	0.0508036328	0	0	0	0	0	0	3
384	579	0	3.57018665	-30.4385903	-30.4285126	-30.5227306	-30.3667521	0.0506616084	0	0	0	0	0	0	3
385	581	0	3.57948401	-30.4466645	-30.4287437	-30.5227306	-30.3667521	0.049054142	0	0	0	0	0	0	3
386	582	0	3.58878137	-30.4400937	-30.4277116	-30.5227306	-30.3667521	0.0481815325	0	0	0	0	0	0	3
387	584	0	3.59807873	-30.4370185	-30.4277488	-30.5227306	-30.3667521	0.0455300957	0	0	0	0	0	0	3
388	585	0	3.6073761	-30.4304372	-30.4266098	-30.5227306	-30.3667521	0.0435615784	0	0	0	0	0	0	3
389	587	0	3.61667346	-30.472817	-30.4266313	-30.5227306	-30.3667521	0.0402262566	0	0	0	0	0	0	3
390	588	0	3.62597082	-30.429261	-30.4249962	-30.5227306	-30.3667521	0.0375431254	0	0	0	0	0	0	3
391	590	0	3.63526818	-30.4441113	-30.4243567	-30.5227306	-30.3667521	0.0348368236	0	0	0	0	0	0	3
392	591	0	3.64456554	-30.4516076	-30.4230396	-30.5003086	-30.3667521	0.0327283502	0	0	0	0	0	0	3
393	593	0	3.6538629	-30.4195826	-30.4218327	-30.5003086	-30.3667521	0.0302771637	0	0	0	0	0	0	3
394	595	0	3.66316026	-30.4174298	-30.4202979	-30.4819271	-30.3667521	0.0278255595	0	0	0	0	0	0	3
395	596	0	3.67245762	-30.4136886	-30.4190342	-30.4746433	-30.3667521	0.0273873048	0	0	0	0	0	0	3
396	598	0	3.68175498	-30.3883875	-30.4175714	-30.4746433	-30.3667521	0.028850106	0	0	0	0	0	0	3
397	600	0	3.69105235	-30.4045652	-30.416862	-30.4746433	-30.3667521	0.0295595724	0	0	0	0	0	0	3
398	601	0	3.70034971	-30.4282923	-30.4162805	-30.4746433	-30.3667521	0.0301410066	0	0	0	0	0	0	3
399	603	0	3.70964707	-30.4061523	-30.4159128	-30.4746433	-30.3667521	0.0305087798	0	0	0	0	0	0	3
400	604	0	3.71894443	-30.3891057	-30.4152838	-30.4746433	-30.3667521	0.0311377602	0	0	0	0	0	0	3
401	607	0	3.72824179	-30.4085093	-30.4155715	-30.4746433	-30.3667521	0.0311377602	0	0	0	0	0	0	3
402	608	0	3.73753915	-30.3914649	-30.415508	-30.4746433	-30.3667521	0.0311377602	0	0	0	0	0	0	3
403	610	0	3.74683651	-30.412178	-30.4152853	-30.4746433	-30.3667521	0.0311377602	0	0	0	0	0	0	3
404	611	0	3.75613387	-30.4191743	-30.4154786	-30.4746433	-30.3667521	0.0311377602	0	0	0	0	0	0	3
405	613	0	3.76543123	-30.4147616	-30.4156271	-30.4746433	-30.3667521	0.0311377602	0	0	0	0	0	0	3
406	615	0	3.77472859	-30.4313183	-30.4150473	-30.4746433	-30.3667521	0.0313742153	0	0	0	0	0	0	3
407	616	0	3.78402596	-30.4548089	-30.4155589	-30.4746433	-30.3667521	0.0313742153	0	0	0	0	0	0	3
408	618	0	3.79332332	-30.4952239	-30.4161023	-30.4952239	-30.3667521	0.0313742153	0	0	0	0	0	0	3
409	619	0	3.80262068	-30.4725839	-30.417457	-30.4952239	-30.3667521	0.0313742153	0	0	0	0	0	0	3
410	620	0	3.81191804	-30.4723952	-30.4183801	-30.4952239	-30.3667521	0.0313742153	0	0	0	0	0	0	3
411	622	0	3.8212154	-30.4687716	-30.4196661	-30.4952239	-30.3667521	0.0313742153	0	0	0	0	0	0	3
412	624	0	3.83051276	-30.4453284	-30.4198322	-30.4952239	-30.3667521	0.0313742153	0	0	0	0	0	0	3
413	625	0	3.83981012	-30.437182	-30.4207076	-30.4952239	-30.3667521	0.0313742153	0	0	0	0	0	0	3
414	627	0	3.84910748	-30.4214944	-30.421438	-30.4952239	-30.3667521	0.0313742153	0	0	0	0	0	0	3
415	629	0	3.85840484	-30.4017791	-30.4220866	-30.4952239	-30.3717283	0.0303603621	0	0	0	0	0	0	3
416	630	0	3.86770221	-30.409812	-30.4227919	-30.4952239	-30.377663	0.0299751264	0	0	0	0	0	0	3
417	632	0	3.87699957	-30.3896619	-30.4230141	-30.4952239	-30.3802708	0.0288716458	0	0	0	0	0	0	3
418	634	0	3.88629693	-30.3690404	-30.4228061	-30.4952239	-30.3690404	0.0279743567	0	0	0	0	0	0	3
419	635	0	3.89559429	-30.4053468	-30.4228968	-30.4952239	-30.3690404	0.0271597271	0	0	0	0	0	0	3
420	637	0	3.90489165	-30.4020019	-30.422222	-30.4952239	-30.3690404	0.0263139062	0	0	0	0	0	0	3
421	638	0	3.91418901	-30.4475293	-30.4232115	-30.4952239	-30.3690404	0.0255762955	0	0	0	0	0	0	3
422	640	0	3.92348637	-30.4199978	-30.4229974	-30.4952239	-30.3690404	0.0253341662	0	0	0	0	0	0	3
423	641	0	3.93278373	-30.4401449	-30.4234354	-30.4952239	-30.3690404	0.0246188344	0	0	0	0	0	0	3
424	643	0	3.94208109	-30.405579	-30.423237	-30.4952239	-30.3690404	0.0242365137	0	0	0	0	0	0	3
425	644	0	3.95137846	-30.4586228	-30.4243205	-30.4952239	-30.3690404	0.0226621164	0	0	0	0	0	0	3
426	646	0	3.96067582	-30.4418046	-30.4251552	-30.4952239	-30.3690404	0.0223319679	0	0	0	0	0	0	3
427	648	0	3.96997318	-30.4753881	-30.4264224	-30.4952239	-30.3690404	0.0210080501	0	0	0	0	0	0	3
428	649	0	3.97927054	-30.4875643	-30.428086	-30.4952239	-30.3690404	0.0204072801	0	0	0	0	0	0	3
429	651	0	3.9885679	-30.4627115	-30.4295554	-30.4952239	-30.3690404	0.0189064069	0	0	0	0	0	0	3
430	652	0	3.99786526	-30.4466563	-30.4306538	-30.4952239	-30.3690404	0.0173588709	0	0	0	0	0	0	3
431	654	0	4.00716262	-30.4538442	-30.4317448	-30.4952239	-30.3690404	0.0166974891	0	0	0	0	0	0	3
